Date,Open,High,Low,Close,Volume
2009-10-14,2673.54,2708.48,2667.45,2708.48,354478304
2009-10-15,2734.71,2739.55,2667.45,2710.66,427968288
2009-10-16,2724.23,2724.44,2701.59,2709.18,275263488
2009-10-19,2686.25,2716.71,2681.8,2710.48,211370896
2009-10-20,2725.68,2728.98,2705.75,2711.09,250466496
2009-10-21,2707.7,2728.98,2692.55,2696.33,282938688
2009-10-22,2685.41,2698.32,2677.86,2687.55,346857888
2009-10-23,2698.55,2719.33,2698.55,2716.33,273457504
2009-10-26,2714.49,2723.01,2710.46,2719.44,149274592
2009-10-27,2702.03,2708.14,2690.99,2694.5,205738592
2009-10-28,2684.12,2708.14,2648.98,2657.41,330288288
2009-10-29,2607.42,2636.22,2605.1,2632.31,373625600
2009-10-30,2650.38,2676.95,2605.1,2651.13,340493184
2009-11-02,2621.52,2653.32,2616.49,2647.53,263275904
2009-11-03,2641.72,2657.57,2621.55,2623.41,262935808
2009-11-04,2633.31,2650.33,2632.98,2648.64,242074304
2009-11-05,2643.02,2643.52,2626.52,2629.35,295222784
2009-11-06,2671.11,2674.24,2626.52,2658.21,260894704
2009-11-09,2668.86,2693.38,2663.15,2693.38,281409696
2009-11-10,2725.04,2726.9,2697.89,2707.6,307017600
2009-11-11,2718.01,2740.43,2708.41,2740.43,285863808
2009-11-12,2743.45,2745.33,2710.55,2726.24,334481408
2009-11-13,2707.76,2745.33,2704.93,2726.88,274493408
2009-11-16,2735.73,2785.13,2735.73,2783.85,291840992
2009-11-17,2785.94,2785.94,2735.73,2764.95,236125104
2009-11-18,2773.67,2777.58,2745.04,2745.04,242747104
2009-11-19,2756.07,2785.32,2745.04,2758.79,363068608
2009-11-20,2749.69,2773.62,2749.69,2763.99,287714912
2009-11-23,2769.34,2797.88,2768.87,2797.88,229392608
2009-11-24,2792.68,2803.85,2779.98,2779.98,360703104
2009-11-25,2790.24,2796.23,2778.36,2792.84,319692608
2009-11-26,2795.08,2802.78,2762.22,2762.22,252314208
2009-11-30,2751.46,2757.64,2729.43,2732.12,496851488
2009-12-01,2750.35,2770.95,2743.36,2770.95,272727296
2009-12-02,2784.21,2797.08,2782.85,2796.34,279347904
2009-12-03,2803.55,2808.18,2793.21,2808.18,283061408
2009-12-04,2797.28,2808.18,2789.55,2791.01,234485296
2009-12-07,2792.57,2803.73,2792.17,2796.98,208059808
2009-12-08,2802.69,2807.15,2794.78,2805.5,194122496
2009-12-09,2787.18,2808.38,2784.64,2797.21,247763504
2009-12-10,2806.11,2806.54,2769.29,2781.86,205766208
2009-12-11,2783.78,2806.54,2769.29,2800.75,216525792
2009-12-14,2804.74,2812.14,2783.2,2799.54,205446000
2009-12-15,2808.65,2812.19,2783.2,2798.7,149191104
2009-12-16,2798.89,2813.93,2792.39,2813.93,314931904
2009-12-17,2821.57,2827.91,2807.4,2813.27,324397792
2009-12-18,2789.29,2827.91,2784.47,2802.59,237651504
2009-12-21,2805.37,2809.76,2786.81,2786.81,165807200
2009-12-22,2806.27,2826.59,2786.81,2823.82,172997904
2009-12-23,2834.95,2844.97,2832.32,2841.56,147368096
2009-12-24,2838.81,2844.2,2833.31,2837.7,53373700
2009-12-28,2845.16,2858.99,2844.12,2855.68,212649792
2009-12-29,2860.79,2869.76,2855.83,2869.76,262694208
2009-12-30,2867.24,2882.97,2863.38,2879.76,227739008
2009-12-31,2863.46,2897.62,2863.46,2897.62,322102112
2010-01-04,2891.35,2897.62,2886.43,2894.55,313779488
2010-01-05,2915.36,2923.91,2907.71,2920.28,521343808
2010-01-06,2926.86,2937.98,2919.74,2930.49,476753408
2010-01-07,2936.69,2945.06,2901.24,2913.25,633281408
2010-01-08,2924.6,2945.06,2901.24,2922.76,341893696
2010-01-11,2933.51,2947.08,2928.74,2933.53,504108704
2010-01-12,2937.62,2943.06,2915.79,2916.11,492100800
2010-01-13,2906.2,2909.23,2883.76,2888.38,353631008
2010-01-14,2902.66,2925.33,2883.76,2912.06,327507392
2010-01-15,2919.02,2921.42,2906.29,2908.16,254181792
2010-01-18,2898.6,2918.99,2897.49,2912.02,349192096
2010-01-19,2917.37,2926.27,2906.14,2912.92,393785408
2010-01-20,2931.41,2935.84,2893.13,2893.13,315089504
2010-01-21,2888.36,2890.68,2850.98,2850.98,429999392
2010-01-22,2806.82,2823.19,2791.57,2819.71,702440512
2010-01-25,2789.7,2817.05,2789.06,2811.71,322998592
2010-01-26,2808.95,2822.09,2740.33,2746.33,675066688
2010-01-27,2741.26,2763.38,2706.26,2706.26,624845504
2010-01-28,2717.92,2763.36,2717.92,2757.68,457663296
2010-01-29,2736.55,2756.15,2719.48,2745.35,490841888
2010-02-01,2742.23,2745.54,2724.04,2736.17,324449888
2010-02-02,2762.46,2767.43,2723.63,2723.63,357686496
2010-02-03,2737.4,2772.3,2736.18,2764.84,361420000
2010-02-04,2761.15,2772.3,2736.18,2743.04,235903104
2010-02-05,2694.25,2711.04,2680.14,2685.73,567477888
2010-02-08,2690.25,2700.85,2665.97,2693.62,487387712
2010-02-09,2679.88,2745.02,2675.29,2745.02,338879200
2010-02-10,2752.16,2755.74,2728.39,2734.39,232711504
2010-02-11,2746.2,2754.3,2736.27,2753.63,302865696
2010-02-12,2757.98,2766.42,2736.27,2756.07,347425408
2010-02-17,2793.25,2797,2779.48,2794.06,509665216
2010-02-18,2788.76,2790.25,2759.07,2769.19,543032320
2010-02-19,2772.03,2790.25,2727.79,2750.38,565512000
2010-02-22,2772.21,2775.71,2757.46,2757.46,372289888
2010-02-23,2750.61,2782.55,2737.64,2782.55,331398400
2010-02-24,2749.43,2769.59,2748.23,2762.14,283543200
2010-02-25,2774.09,2774.09,2743.03,2748.17,299965088
2010-02-26,2756.28,2756.71,2738.71,2746.43,459386688
2010-03-01,2762.98,2780.87,2749.74,2774.06,338583296
2010-03-02,2782.3,2787.89,2771.7,2772.2,401936096
2010-03-03,2776.71,2787.89,2767.64,2779.59,266091808
2010-03-04,2788.3,2792.64,2761.47,2768.7,364589696
2010-03-05,2787.25,2791.26,2779.16,2790.29,426049312
2010-03-08,2821.16,2837.44,2820.51,2833.42,375392800
2010-03-09,2840.95,2843.24,2831.39,2839.54,242899392
2010-03-10,2847.55,2862.29,2847.3,2862.29,381101504
2010-03-11,2873.98,2875.21,2854.59,2873.91,348546112
2010-03-12,2880.78,2885.89,2870.52,2881.36,251207808
2010-03-15,2894.4,2898.28,2872.32,2876.19,233811696
2010-03-16,2880.57,2896.43,2875.69,2896.43,236095296
2010-03-17,2906.92,2922.47,2896.57,2919.3,336089696
2010-03-18,2918.18,2924.34,2907.04,2924.28,296345888
2010-03-19,2924.37,2932.19,2915.7,2915.7,224635008
2010-03-23,2905.48,2911.42,2893.87,2905.66,199732096
2010-03-24,2917.57,2917.93,2886.36,2886.36,401065888
2010-03-25,2890.72,2897.48,2878.68,2888.37,300081504
2010-03-26,2890.08,2907.9,2884.24,2906.28,181607504
2010-03-29,2908.4,2929.14,2908.4,2929.14,215880608
2010-03-30,2929.14,2937.8,2926.2,2933.39,256496704
2010-03-31,2907.97,2923.48,2887.46,2887.46,417010304
2010-04-01,2898.76,2946.28,2898.21,2943.02,289859488
2010-04-05,2955.78,2968.38,2950.43,2968.38,246732400
2010-04-06,2979.21,2990.46,2979.21,2987.4,230767296
2010-04-07,2970.25,2970.47,2955.17,2956.26,317109312
2010-04-08,2964.51,2971.84,2964.51,2967.23,238602208
2010-04-09,2964.51,2974.02,2961.94,2971.97,195665296
2010-04-12,2962.32,2965.9,2953.81,2965.9,200914896
2010-04-13,2962.32,2974.86,2953.81,2971.6,192567904
2010-04-14,2985.21,3022.64,2985.21,3019.74,346496512
2010-04-15,3032.03,3037.97,3016.07,3016.94,302575008
2010-04-16,3022.77,3022.77,2997.71,3007.19,280463104
2010-04-19,2975.88,2975.88,2943.5,2960.93,256760000
2010-04-20,2977.47,2983.2,2962.35,2981.37,197256496
2010-04-21,2988.46,2996.42,2967.65,2967.65,299615808
2010-04-22,2958.43,2983.78,2951.13,2980.69,266680496
2010-04-23,2973.33,2988.49,2968.47,2988.49,231528496
2010-04-26,2992.7,3007.2,2991.75,3002.62,207288608
2010-04-27,2988.49,2995.03,2979.62,2991.68,264296304
2010-04-28,2948.66,2956.98,2932.04,2932.04,356146688
2010-04-29,2943.62,2967.34,2941.33,2959.01,511468608
2010-04-30,2973.49,2984.43,2965.43,2974.61,502135008
2010-05-03,2956.17,2959.19,2942.27,2944.22,275878592
2010-05-04,2958,2959.7,2901.18,2901.18,308346208
2010-05-05,2863.27,2889.9,2856.4,2860.31,492295904
2010-05-06,2844.92,2848.62,2812.65,2839.65,520889888
2010-05-07,2779.06,2825.69,2775.2,2821.11,516186208
2010-05-10,2829.04,2888.21,2819.61,2880.48,479014208
2010-05-11,2888.56,2899.19,2847.07,2857.67,445025088
2010-05-12,2860.32,2882.74,2848.13,2880.33,535709504
2010-05-13,2897.69,2897.69,2865.9,2867.92,477517312
2010-05-14,2855.98,2876.07,2850.31,2855.21,427992800
2010-05-17,2841.16,2841.52,2812.75,2833.69,392816192
2010-05-18,2837.39,2847.31,2823.2,2844.35,271186400
2010-05-19,2806.19,2815.66,2774.54,2774.54,472135296
2010-05-20,2778.27,2788.22,2735.77,2753.51,482689408
2010-05-21,2695.51,2718.5,2676.5,2701.2,485689216
2010-05-24,2704.85,2748.08,2703.77,2723.87,302068512
2010-05-25,2694.38,2701.68,2648.15,2650.61,429761088
2010-05-26,2678.43,2718.96,2673.61,2696.02,595197568
2010-05-27,2696.79,2747.67,2681.12,2739.7,561941312
2010-05-31,2761.26,2769.39,2750.06,2752.6,516318016
2010-06-01,2741.67,2745,2712.63,2715.44,344442688
2010-06-02,2711.13,2741.42,2710.8,2727.57,287246208
2010-06-03,2765.9,2793.59,2763.32,2793.47,349186112
2010-06-04,2786.53,2821.83,2778.5,2806.51,208069200
2010-06-07,2736.67,2765.06,2726.8,2751.88,238659008
2010-06-08,2752.43,2772.65,2746.61,2746.61,275356512
2010-06-09,2744.02,2766.3,2740.69,2745.8,277231200
2010-06-10,2752.37,2779.58,2750.29,2779.58,166360496
2010-06-11,2803.62,2806.31,2787,2796.29,193502496
2010-06-14,2804.29,2819.1,2801.19,2818.07,185416992
2010-06-15,2813.09,2826.48,2808.52,2818.21,388615616
2010-06-16,2843.65,2857.86,2840.12,2846.94,327986208
2010-06-17,2848.46,2856.12,2833.85,2843.95,222332800
2010-06-18,2853.01,2854.99,2833.4,2833.4,175888896
2010-06-21,2862.77,2890.09,2860.76,2885.64,386518304
2010-06-22,2877.13,2888.06,2869.57,2872.3,245968192
2010-06-24,2874.16,2876.4,2841.73,2847.61,247746800
2010-06-25,2833.96,2859.29,2831.65,2851.64,253819008
2010-06-28,2854.73,2873.18,2850.75,2869.99,165959904
2010-06-29,2869.99,2882.79,2818.08,2830.34,436190400
2010-06-30,2770.12,2835.51,2770.12,2835.51,425324192
2010-07-02,2819.74,2853.95,2819.74,2844.19,424287200
2010-07-05,2855.07,2862.58,2836.31,2844.02,237711392
2010-07-06,2829.1,2873,2827.21,2868.02,318655616
2010-07-07,2864.24,2875.91,2853.2,2861.03,281437792
2010-07-08,2896.24,2898.6,2886.7,2897.15,341196800
2010-07-09,2904.76,2919.28,2895.64,2917.17,332803296
2010-07-12,2923.23,2934.79,2914.66,2925.32,214058896
2010-07-13,2937.62,2938.89,2918.86,2928.7,218189104
2010-07-14,2951.63,2954.94,2941.51,2952.81,253049504
2010-07-15,2948.98,2955.62,2935.13,2943.55,265621600
2010-07-16,2948.74,2958.54,2939.45,2957.72,321550688
2010-07-19,2936.74,2957.4,2932.12,2945.42,221753904
2010-07-20,2949.6,2955.12,2942.88,2948.61,290674496
2010-07-21,2953.12,2958.61,2926.09,2926.09,343450592
2010-07-22,2930.96,2955.67,2928.46,2955.67,252478592
2010-07-23,2972.55,2979.45,2963.1,2973.47,314298688
2010-07-26,2976.66,2980.48,2962.89,2966.99,317440000
2010-07-27,2986.56,2991.49,2976.4,2979.38,379850208
2010-07-28,2976.79,2996.57,2973.12,2985.38,221295504
2010-07-29,2984.52,2997.65,2980.7,2997.65,366760608
2010-07-30,3018.26,3018.26,2979.79,2987.7,501132992
2010-08-02,3011.84,3025.48,3006.46,3025.04,390629504
2010-08-03,3039.25,3043.28,3003.67,3014.77,670117120
2010-08-04,3010.88,3012,2997.23,3001.87,277224608
2010-08-05,3016.01,3016.01,3000.71,3006.76,253792800
2010-08-06,3004.24,3004.24,2978.75,2995.06,316996096
2010-08-10,2997.89,3002.63,2981.63,2984.29,318173088
2010-08-11,2969.54,2969.54,2944.61,2949.26,339755008
2010-08-12,2930.71,2933.33,2916.54,2927.04,349068096
2010-08-13,2928.59,2948.9,2928.34,2939.97,942173312
2010-08-16,2921.22,2944.38,2915.71,2933.51,501051712
2010-08-17,2933.39,2938.77,2923.36,2923.36,483876992
2010-08-18,2933.41,2941.16,2919.37,2919.37,364981792
2010-08-19,2936.02,2952.39,2922.72,2946.77,270360992
2010-08-20,2934.72,2942.77,2925.99,2936.48,230084192
2010-08-23,2934.54,2937.75,2916.56,2925.99,284526208
2010-08-24,2921.58,2947.64,2919.04,2922.85,305119616
2010-08-25,2922.85,2929.54,2910.21,2926.55,257516800
2010-08-26,2931.69,2935.15,2922.57,2925.87,230934208
2010-08-27,2924.59,2948.81,2924.59,2938.74,244173104
2010-08-30,2949.64,2965.41,2948.65,2957.06,261599600
2010-08-31,2942.44,2950.33,2921.45,2950.33,426839712
2010-09-01,2958.47,2982.83,2958.47,2982.83,434271904
2010-09-02,3007.66,3013.21,2986.66,2986.66,445959904
2010-09-03,2995.95,3002.56,2977.12,3002.56,260147104
2010-09-06,3011.03,3034.58,3006.97,3034.58,297327104
2010-09-07,3032.66,3036.09,3018.85,3036.09,249119392
2010-09-08,3015.93,3019.34,3005.65,3011.42,252122800
2010-09-09,3024.34,3026.5,3009.68,3022.28,167838304
2010-09-13,3035.52,3068.54,3026.91,3066.81,449703488
2010-09-14,3065.67,3067.47,3046.01,3048.65,397473696
2010-09-15,3048.03,3071.03,3044.88,3071.03,249738208
2010-09-16,3082.58,3086.28,3056.64,3067.11,357122112
2010-09-17,3074.61,3083.54,3071.32,3076.37,336151296
2010-09-20,3075.49,3085.69,3073.54,3080.98,306716800
2010-09-21,3100.23,3106.14,3082.61,3095.39,479147200
2010-09-22,3089.69,3116.24,3084.89,3096.1,373975616
2010-09-23,3099.81,3102.76,3079.62,3083.13,209693600
2010-09-24,3080.53,3092.68,3069.15,3092.68,295894016
2010-09-27,3112.43,3125.38,3112.22,3113.46,313513088
2010-09-28,3112.29,3125.72,3091.55,3097.35,353790016
2010-09-29,3115.97,3117.41,3100.62,3106.03,367393216
2010-09-30,3101.97,3105.93,3090.07,3097.63,424707904
2010-10-01,3106.92,3132.03,3101.46,3130.9,367628000
2010-10-04,3163.32,3165.15,3153.1,3157.45,497361888
2010-10-05,3147.72,3162.36,3136.37,3162.36,330825088
2010-10-06,3182.94,3197.34,3180.44,3190.07,394499200
2010-10-07,3187.96,3189.32,3154.25,3166.65,277232704
2010-10-08,3164.27,3172.81,3142.99,3153.34,293215296
2010-10-11,3164.67,3173.31,3153.49,3163.41,438235296
2010-10-12,3162.76,3166.25,3146.49,3149.36,412593088
2010-10-13,3160.32,3202.16,3160.22,3202.16,634140480
2010-10-14,3214.37,3220.51,3195.02,3195.02,464050496
2010-10-15,3194.1,3220.71,3191.59,3204.27,298556608
2010-10-18,3207.7,3217.25,3179.02,3181.27,357777216
2010-10-19,3187.91,3197.25,3180.12,3192.29,326308288
2010-10-20,3165.9,3182.02,3158.03,3179.15,440776512
2010-10-21,3186.75,3193.84,3148.29,3163.53,580828416
2010-10-22,3163.6,3173.57,3154.58,3173.57,241181792
2010-10-25,3179.24,3198.74,3175.85,3182.08,445376800
2010-10-26,3182.46,3187.33,3162.51,3162.51,256540304
2010-10-27,3174.37,3180.96,3119.32,3124.38,455499008
2010-10-28,3136.25,3139.87,3129.5,3129.5,382306496
2010-10-29,3120.29,3147.3,3119.14,3142.62,314116192
2010-11-01,3150.89,3196.04,3150.89,3192.18,401394112
2010-11-02,3150.89,3212.69,3150.89,3205.28,321472608
2010-11-03,3214.28,3233.03,3213.98,3224.97,426037504
2010-11-04,3238.42,3244.32,3220.02,3240.31,342667296
2010-11-08,3264.21,3300.4,3257.49,3300.4,642122880
2010-11-09,3299.5,3313.61,3289.04,3313.61,455755904
2010-11-10,3309.23,3310.49,3286.96,3289.24,580606080
2010-11-11,3290.11,3312.66,3285.29,3293.39,388902400
2010-11-12,3283.43,3285.87,3249.58,3252,685585600
2010-11-15,3251.99,3255.09,3230.6,3236.8,467252416
2010-11-16,3240,3244.85,3207.1,3212.1,407218304
2010-11-18,3200.94,3215.22,3193.55,3215.22,501015808
2010-11-19,3227.23,3230.04,3192.16,3197.37,300333888
2010-11-22,3197.55,3200.26,3183.04,3190.92,185305296
2010-11-23,3186.99,3187.12,3126.3,3126.3,465291712
2010-11-24,3120.84,3157.33,3118.62,3137.01,417218912
2010-11-25,3151.13,3167.03,3149.7,3159.23,275944608
2010-11-26,3163.31,3164.83,3147.1,3159.37,204478400
2010-11-29,3157.82,3169.55,3146.23,3158.21,223345904
2010-11-30,3165.41,3165.41,3134.43,3144.7,457479808
2010-12-01,3144.75,3182.64,3126.87,3181.94,327608512
2010-12-02,3201.83,3213.1,3190.08,3197.96,299433408
2010-12-03,3209.37,3216.71,3172.44,3172.44,355768512
2010-12-06,3195.44,3203.55,3181.41,3181.41,226498704
2010-12-07,3177.27,3196.43,3164.4,3191.88,309953088
2010-12-08,3195.21,3203.25,3186.34,3202.8,373144800
2010-12-09,3207.99,3218.76,3202.91,3210.2,312079488
2010-12-10,3207.89,3207.89,3181.02,3185.42,239733904
2010-12-13,3182.38,3191.81,3181.25,3182.32,175724704
2010-12-14,3179.31,3189.65,3171.96,3176.91,258750592
2010-12-15,3164.93,3179.21,3145.17,3147.2,321222112
2010-12-16,3157.54,3157.54,3137.75,3147.67,288511296
2010-12-17,3152.92,3167.94,3144.14,3153.01,262766096
2010-12-20,3160.73,3163.05,3121.07,3132.96,260853296
2010-12-21,3129.06,3152.51,3125.04,3139.85,154026592
2010-12-22,3152.83,3158.24,3143.51,3144.31,177124896
2010-12-23,3156.1,3160.92,3137.78,3137.78,112262600
2010-12-24,3146.13,3148.42,3141.59,3143.8,41849100
2010-12-27,3148.88,3174.48,3146.08,3159.36,120599400
2010-12-28,3166.99,3183.7,3162.71,3183.7,207240608
2010-12-29,3196.09,3212.9,3191.42,3207.91,222607104
2010-12-30,3211.11,3219.67,3206.34,3212.46,149884800
2010-12-31,3214.41,3220.89,3190.04,3190.04,103948600
2011-01-03,3211.22,3239.03,3210.82,3235.77,242241104
2011-01-04,3248.56,3257.42,3245.04,3250.29,314638400
2011-01-05,3257.22,3263.05,3242.98,3254.25,338271008
2011-01-06,3265.4,3280.43,3263.33,3279.7,297700192
2011-01-07,3279.98,3280.77,3253.14,3261.35,268248496
2011-01-10,3265,3270.21,3229.27,3229.27,320291008
2011-01-11,3230.81,3248.97,3223.43,3241.49,365158496
2011-01-12,3244.37,3249.95,3232.84,3244.94,288548288
2011-01-13,3252.6,3258.06,3240.8,3255.87,318524416
2011-01-14,3236.83,3247.51,3224.62,3245.96,356679008
2011-01-17,3255.65,3259.44,3235.28,3238.63,218455008
2011-01-18,3238.43,3250.43,3236.17,3249.58,218899104
2011-01-19,3249.61,3257.14,3241.96,3241.96,249840304
2011-01-20,3237.27,3238.38,3199.61,3205.48,487556288
2011-01-21,3204.93,3213.42,3179.14,3184.6,467820416
2011-01-24,3201.03,3212.98,3185.76,3185.76,302048096
2011-01-25,3205.76,3207.66,3179.09,3181.15,356030400
2011-01-26,3182.67,3223.99,3182.05,3220.78,291384000
2011-01-27,3218.55,3236.93,3208.16,3219.83,331355488
2011-01-28,3220,3229.69,3211.99,3229.69,289720000
2011-01-31,3191.77,3205.48,3177.78,3179.72,354878304
2011-02-01,3188.93,3198.12,3180.06,3184.74,242931904
2011-02-02,3201.29,3213.83,3196.7,3211.12,223795392
2011-02-07,3228.41,3232.99,3190.21,3192.18,369053504
2011-02-08,3197.29,3198.44,3179.94,3185.36,295308608
2011-02-09,3178.27,3183.38,3135.44,3150.56,414867712
2011-02-10,3135.88,3141.16,3096.7,3098.79,462327392
2011-02-11,3093.29,3098.36,3054.34,3077.27,465562496
2011-02-14,3092.49,3116.66,3091.2,3104.42,308066304
2011-02-15,3110.43,3111.73,3063.76,3080.66,429628896
2011-02-16,3079.16,3097.62,3064.34,3094.72,374597088
2011-02-17,3092.93,3098.26,3077.47,3082.83,387227488
2011-02-18,3085.59,3111.94,3084.49,3086.92,500946112
2011-02-21,3079.95,3080.88,3062.16,3070.6,317687296
2011-02-22,3043.21,3044.82,3017.01,3019.12,348412800
2011-02-23,3014.11,3014.11,2988.52,3001.85,851838208
2011-02-24,2995.7,3006.58,2965.24,2973.08,405142592
2011-02-25,2977.76,3025.16,2971.8,3025.16,346234496
2011-02-28,3003.75,3025.57,2988.1,3010.51,484755296
2011-03-01,3027.67,3072.01,3026.74,3067.6,513194304
2011-03-02,3040.92,3047.06,3027.06,3027.51,330985696
2011-03-03,3038.86,3069.25,3037.35,3037.35,358818592
2011-03-04,3068.12,3083.29,3061.31,3061.31,340038912
2011-03-07,3054.43,3074.93,3047.59,3066.52,254626800
2011-03-08,3063.58,3105.58,3062.52,3103.84,228086896
2011-03-09,3110.54,3113.02,3087.84,3092.9,256810096
2011-03-10,3093.79,3094.38,3070.55,3075.44,255996992
2011-03-11,3053.07,3058.27,3024.17,3043.49,374424512
2011-03-14,3031.16,3042.2,3020.65,3035.65,169921904
2011-03-15,3008.01,3009.23,2932.35,2946.08,564354496
2011-03-16,2970.7,2980.7,2946.42,2971,361667584
2011-03-17,2935.08,2950.91,2933.28,2950.37,379046912
2011-03-18,2964.87,2967.47,2919.98,2935.78,320029888
2011-03-21,2952.62,2990.47,2946.35,2983.51,286581504
2011-03-22,2991.44,3010.85,2980.7,3002.75,376022496
2011-03-23,2996.02,3027.23,2996.02,3022.19,419409504
2011-03-24,3024.09,3052.03,3013.59,3043.03,346246112
2011-03-25,3052.88,3077.6,3051.62,3070.84,288625408
2011-03-28,3063.04,3068.34,3044.33,3057.38,230755904
2011-03-29,3058.49,3063.71,3044.01,3056.95,202067904
2011-03-30,3071.43,3109.83,3065.29,3095.32,430813792
2011-03-31,3103.83,3115.47,3092.61,3105.85,386583712
2011-04-01,3107.9,3131.07,3103.22,3126.12,281976000
2011-04-04,3130.24,3145.13,3128.2,3140.62,322993216
2011-04-05,3138.1,3165.45,3133.59,3146.75,325804288
2011-04-06,3153.56,3166.46,3141.71,3164.6,269291488
2011-04-07,3167.7,3174.21,3157.42,3171.65,323233312
2011-04-08,3166.9,3187.31,3159.28,3187.31,394843008
2011-04-11,3172.85,3181.41,3155.59,3160.44,279020192
2011-04-12,3149.04,3149.57,3127.05,3138,311824704
2011-04-13,3145.12,3179.17,3133.86,3172.08,268536896
2011-04-14,3166.36,3170.72,3154.79,3158.92,284252000
2011-04-15,3163.34,3167.34,3148.1,3153.3,265641792
2011-04-18,3158.33,3168.61,3141.85,3144.38,265280800
2011-04-19,3125.26,3130.13,3110.27,3125.37,239291008
2011-04-20,3140.88,3167.53,3126.31,3165.8,401832192
2011-04-21,3170.02,3204.21,3169.99,3194.73,516965408
2011-04-25,3205.16,3208.34,3186.9,3187.72,335600608
2011-04-26,3182.96,3182.98,3168.87,3171.83,280694208
2011-04-27,3192.64,3206.11,3154.3,3182.68,326844800
2011-04-28,3199.92,3201.18,3179.67,3184.99,261540704
2011-04-29,3195.53,3196.44,3169.11,3179.86,272902208
2011-05-03,3180.68,3182.46,3143.73,3153.57,291607488
2011-05-04,3149.25,3149.82,3101.48,3113.76,444022400
2011-05-05,3108.69,3119.33,3097.65,3109.85,316090208
2011-05-06,3094.16,3104.12,3078.26,3103.8,238360192
2011-05-09,3108.53,3146.31,3108.53,3136.94,280857504
2011-05-10,3140.78,3164.98,3130.45,3157.16,229180304
2011-05-11,3167.97,3180.53,3159.5,3177.18,298737792
2011-05-12,3166.64,3166.64,3129.19,3130.45,308792992
2011-05-13,3152.13,3167.56,3133.46,3163.68,540220032
2011-05-16,3144.21,3147.11,3126.8,3136.48,249319600
2011-05-18,3132.67,3145.1,3124.93,3141.21,375062912
2011-05-19,3151.02,3180.52,3149.32,3172.56,327404096
2011-05-20,3172.81,3176.23,3160.27,3168.54,406404000
2011-05-23,3149.83,3149.92,3106.68,3110.48,400991008
2011-05-24,3105.82,3121.66,3105.32,3113.09,281030400
2011-05-25,3107.83,3118.65,3092.8,3118.65,263894208
2011-05-26,3117.57,3125.72,3111.96,3123.7,286035296
2011-05-27,3126.41,3154.52,3125.49,3135.52,333144992
2011-05-30,3141.59,3159.79,3135.85,3140.6,190108608
2011-05-31,3142.51,3164.94,3139.16,3159.93,319426496
2011-06-01,3161.87,3181.53,3157.2,3172.87,248755904
2011-06-02,3144.27,3162.07,3139.69,3160.6,226995600
2011-06-03,3159.42,3161.17,3138.21,3145.67,243685600
2011-06-06,3132.82,3137.19,3106.31,3113.73,205588608
2011-06-07,3102.1,3117.32,3088.96,3115.95,350209984
2011-06-08,3106.51,3112.1,3096.73,3102.98,232616608
2011-06-09,3104.71,3114.3,3096.08,3097.57,194398000
2011-06-10,3105.31,3109.27,3076.51,3078.35,261625792
2011-06-13,3067.27,3068.94,3056.3,3059.04,309863712
2011-06-14,3060.13,3069.34,3040.22,3057.39,286240000
2011-06-15,3066.75,3072.19,3052.07,3054.82,250864608
2011-06-16,3040.86,3042.15,3011.76,3020.13,329623488
2011-06-17,3024.29,3026.07,2999.19,3005.28,333303104
2011-06-20,3008.63,3033.16,3006.84,3013.6,317131008
2011-06-21,3031.63,3064.85,3028.78,3053.51,302046912
2011-06-22,3072.74,3073.43,3042.83,3042.83,312918496
2011-06-23,3043.94,3057.52,3029.19,3044.72,260719904
2011-06-24,3051.18,3073.56,3042.59,3066.85,222702704
2011-06-27,3038.82,3054.05,3033.86,3048.28,182309696
2011-06-28,3056.97,3059.62,3042.67,3050.79,204053904
2011-06-29,3069.25,3083.62,3056.3,3079.74,266307392
2011-06-30,3084.86,3127.48,3083.8,3120.44,457469600
2011-07-01,3131.74,3141.59,3125.21,3139.01,200332992
2011-07-04,3149.9,3164.65,3142.81,3153.44,187602592
2011-07-05,3155.44,3155.7,3123.71,3129.69,182778592
2011-07-06,3128.8,3137.59,3114.71,3114.71,239023392
2011-07-07,3118.56,3133.93,3117.66,3125.87,248863808
2011-07-08,3137.99,3154.31,3136.06,3151.28,431582688
2011-07-11,3134.98,3136.09,3116.04,3117.37,310187488
2011-07-12,3101.96,3103.37,3056.71,3077.36,387436608
2011-07-13,3085.3,3103.04,3070.93,3088.42,238372496
2011-07-14,3094.79,3101.98,3078.57,3088.7,222951200
2011-07-15,3090.21,3095.91,3079.67,3084.24,240978096
2011-07-18,3081.11,3094.31,3065.89,3078.95,256714896
2011-07-19,3082.23,3099.51,3066.86,3096.12,278244000
2011-07-20,3116.65,3129.26,3103.09,3126.53,523472992
2011-07-21,3125.33,3146.68,3110.19,3138.51,414890400
2011-07-22,3159.35,3183.98,3156.69,3182.95,353885792
2011-07-25,3160.57,3172.17,3150.01,3171.55,242498208
2011-07-26,3173.55,3186.57,3165.32,3186.57,230152800
2011-07-27,3168.86,3196.29,3167.92,3193.54,449384512
2011-07-28,3165.25,3200.56,3165.12,3189.85,375731296
2011-07-29,3188.5,3197.3,3172.97,3189.26,387010816
2011-08-01,3205.76,3227.28,3204.89,3215.27,376684896
2011-08-02,3203.56,3203.74,3172.79,3177.09,352856992
