Date,Open,High,Low,Close,Volume
2009-06-17,4328.57,4328.69,4254.62,4278.46,196639392
2009-06-18,4278.46,4305.43,4239.74,4280.86,341713632
2009-06-19,4280.86,4370.26,4279.85,4345.93,916695872
2009-06-22,4345.93,4345.93,4234.05,4234.05,273035200
2009-06-23,4234.05,4264,4214.88,4230.02,212506464
2009-06-24,4230.02,4293,4218.39,4279.98,296927040
2009-06-25,4279.98,4290.36,4213.4,4252.57,309289600
2009-06-26,4252.57,4307.16,4216.46,4241.01,207016912
2009-06-29,4241.01,4303.55,4235.19,4294.03,220292368
2009-06-30,4294.03,4311.23,4230.63,4249.21,448546944
2009-07-01,4249.21,4353.03,4249.21,4340.71,300801088
2009-07-02,4340.71,4340.71,4230.76,4234.27,337952096
2009-07-03,4234.27,4264.81,4221.19,4236.28,321507232
2009-07-06,4236.28,4236.28,4172.33,4194.91,236364448
2009-07-07,4194.91,4242.07,4184.36,4187,228782400
2009-07-08,4187,4197.55,4130.56,4140.23,256311568
2009-07-09,4140.23,4186.41,4140.23,4158.66,229136112
2009-07-10,4158.66,4160.48,4123.49,4127.17,244484304
2009-07-13,4127.17,4209.25,4096.08,4202.13,210955328
2009-07-14,4202.13,4256.37,4198.74,4237.68,219859440
2009-07-15,4237.68,4346.46,4237.68,4346.46,269585536
2009-07-16,4346.46,4385.15,4329.43,4361.84,199693728
2009-07-17,4361.84,4411.91,4361.84,4388.75,317602432
2009-07-20,4410.9,4464.81,4396.75,4443.62,271585088
2009-07-21,4443.62,4502.12,4437.81,4481.17,338010848
2009-07-22,4481.17,4497.98,4449.19,4493.73,208984624
2009-07-23,4493.73,4566.77,4472.07,4559.8,910699264
2009-07-24,4559.8,4603.21,4536.45,4576.61
2009-07-27,4576.61,4615.12,4553.09,4586.13,202005120
2009-07-28,4586.13,4616.44,4520.26,4528.84,787200384
2009-07-29,4528.84,4581.78,4512.1,4547.53,731925248
2009-07-30,4547.53,4646.86,4547.53,4631.61,249245872
2009-07-31,4631.61,4645.5,4599.72,4608.36
2009-08-03,4608.36,4710.23,4595.58,4682.46,343459328
2009-08-04,4682.46,4682.46,4627.71,4671.37,250414192
2009-08-05,4671.37,4696.64,4630.63,4647.13,378359008
2009-08-06,4647.13,4729.58,4647.13,4690.53,311783136
2009-08-07,4690.53,4743.62,4632.16,4731.56,858040640
2009-08-10,4731.56,4731.56,4688.77,4722.2,796624704
2009-08-11,4722.2,4744.11,4657.78,4671.34,253680640
2009-08-12,4671.34,4722.55,4631.7,4716.76,267236064
2009-08-13,4716.76,4789.98,4716.76,4755.46,284000640
2009-08-14,4755.46,4790.18,4699.5,4713.97,253177360
2009-08-17,4713.97,4713.97,4610.34,4645.01,199468688
2009-08-18,4645.01,4688.22,4645.01,4685.78,251236816
2009-08-19,4685.78,4698.5,4625.44,4689.67,230298128
2009-08-20,4689.67,4766.85,4689.67,4756.58,298936160
2009-08-21,4756.58,4858.53,4735.78,4850.89,279918848
2009-08-24,4850.89,4911.41,4850.89,4896.23,754185984
2009-08-25,4896.23,4923.28,4858.94,4916.8,942824640
2009-08-26,4916.8,4927.05,4872.35,4890.58,805844480
2009-08-27,4890.58,4906.2,4855.32,4869.35,819369600
2009-08-28,4869.35,4944.16,4869.35,4908.9
2009-09-01,4908.9,4921.16,4819.7,4819.7,1035664704
2009-09-02,4819.7,4821.91,4776.5,4817.55,1163985664
2009-09-03,4817.55,4841.51,4788.89,4796.75,837587648
2009-09-04,4796.75,4873.05,4796.75,4851.7,840685824
2009-09-07,4866.96,4941.7,4866.96,4933.18,679991168
2009-09-08,4933.18,4971.99,4926.05,4947.34,1003882432
2009-09-09,4947.34,5004.3,4928.39,5004.3,801453696
2009-09-10,5004.3,5035.34,4956.56,4987.68,955768448
2009-09-11,4987.68,5038.76,4987.68,5011.47
2009-09-14,5011.47,5020.86,4953.71,5018.85,654011328
2009-09-15,5018.85,5062.69,4996.52,5042.13,775504896
2009-09-16,5042.13,5131.26,5042.13,5124.13,1029007360
2009-09-17,5124.13,5173.13,5124.13,5163.95,906064320
2009-09-18,5163.95,5183.88,5147.13,5172.89,1408398464
2009-09-21,5172.89,5182.23,5107.71,5134.36,882098432
2009-09-22,5134.36,5189.88,5134.36,5142.6,723144256
2009-09-23,5142.6,5175.1,5126.6,5139.37,835618432
2009-09-24,5139.37,5165.41,5073.35,5079.27,999186496
2009-09-25,5079.27,5121.9,5079.02,5082.2,878442496
2009-09-28,5087.72,5170.81,5050.78,5165.7,801686464
2009-09-29,5165.7,5184.05,5136.49,5159.72,773581312
2009-09-30,5159.72,5190,5092.75,5133.9,1046185856
2009-10-01,5133.9,5164.37,5043.98,5047.81,968154240
2009-10-02,5047.81,5047.81,4954.98,4988.7
